"mode","scenario","type","K","D","cluster","n_active_dims","active_dims","n_patterns","pct_total_patterns","pct_rest_patterns","assigned_pct","unassigned_pct"
"9","100-9","ext",8,2,7,3,"PHYSICALNESS | POPULARITY | MEANING",19,8.92018779342723,29.5774647887324,75.4459125,24.5540875
"9","100-9","ext",8,2,8,4,"AUTONOMY | PHYSICALNESS | STIMULATION | POPULARITY",17,7.981220657277,20.6572769953052,75.4459125,24.5540875
"9","100-9","ext",8,4,1,0,"",121,56.8075117370892,100,75.4459125,24.5540875
"9","100-9","ext",8,4,2,9,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS | STIMULATION | POPULARITY | MEANING",92,43.1924882629108,43.1924882629108,75.4459125,24.5540875
"9","100-9","ext",8,6,1,0,"",184,86.3849765258216,100,75.4459125,24.5540875
"9","100-9","ext",8,6,2,9,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS | STIMULATION | POPULARITY | MEANING",29,13.6150234741784,13.6150234741784,75.4459125,24.5540875
"9","100-9","ext",8,8,1,0,"",212,99.5305164319249,100,75.4459125,24.5540875
"9","100-9","ext",8,8,2,9,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS | STIMULATION | POPULARITY | MEANING",1,0.469483568075117,0.46948356807512,75.4459125,24.5540875
"9","100-9","ext",8,10,1,0,"",213,100,100,75.4459125,24.5540875
"9","100-9","pos",1,0,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",1,1.61290322580645,100,34.25575,65.74425
"9","100-9","pos",1,2,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",27,43.5483870967742,100,34.25575,65.74425
"9","100-9","pos",1,4,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",55,88.7096774193548,100,34.25575,65.74425
"9","100-9","pos",1,6,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",61,98.3870967741936,100,34.25575,65.74425
"9","100-9","pos",1,8,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",62,100,100,34.25575,65.74425
"9","100-9","pos",1,10,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",62,100,100,34.25575,65.74425
"9","100-9","pos",2,0,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",1,1.61290322580645,100,61.695325,38.304675
"9","100-9","pos",2,0,2,9,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS | STIMULATION | POPULARITY | MEANING",1,1.61290322580645,98.3870967741936,61.695325,38.304675
"9","100-9","pos",2,2,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",27,43.5483870967742,100,61.695325,38.304675
"9","100-9","pos",2,2,2,9,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS | STIMULATION | POPULARITY | MEANING",13,20.9677419354839,56.4516129032258,61.695325,38.304675
"9","100-9","pos",2,4,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",55,88.7096774193548,100,61.695325,38.304675
"9","100-9","pos",2,4,2,8,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | RELATEDNESS | STIMULATION | POPULARITY | MEANING",5,8.06451612903226,11.2903225806452,61.695325,38.304675
"9","100-9","pos",2,6,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",61,98.3870967741936,100,61.695325,38.304675
"9","100-9","pos",2,6,2,5,"FINANCIAL | RELATEDNESS | STIMULATION | POPULARITY | MEANING",1,1.61290322580645,1.61290322580645,61.695325,38.304675
"9","100-9","pos",2,8,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",62,100,100,61.695325,38.304675
"9","100-9","pos",2,10,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",62,100,100,61.695325,38.304675
"9","100-9","pos",3,0,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",1,1.61290322580645,100,76.6883375,23.3116625
"9","100-9","pos",3,0,2,9,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS | STIMULATION | POPULARITY | MEANING",1,1.61290322580645,98.3870967741936,76.6883375,23.3116625
"9","100-9","pos",3,0,3,4,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY",1,1.61290322580645,96.7741935483871,76.6883375,23.3116625
"9","100-9","pos",3,2,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",27,43.5483870967742,100,76.6883375,23.3116625
"9","100-9","pos",3,2,2,9,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS | STIMULATION | POPULARITY | MEANING",13,20.9677419354839,56.4516129032258,76.6883375,23.3116625
"9","100-9","pos",3,2,3,2,"COMPETENCE | AUTONOMY",11,17.741935483871,35.4838709677419,76.6883375,23.3116625
"9","100-9","pos",3,4,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",55,88.7096774193548,100,76.6883375,23.3116625
"9","100-9","pos",3,4,2,8,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | RELATEDNESS | STIMULATION | POPULARITY | MEANING",5,8.06451612903226,11.2903225806452,76.6883375,23.3116625
"9","100-9","pos",3,4,3,0,"",2,3.2258064516129,3.22580645161291,76.6883375,23.3116625
"9","100-9","pos",3,6,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",61,98.3870967741936,100,76.6883375,23.3116625
"9","100-9","pos",3,6,2,5,"FINANCIAL | RELATEDNESS | STIMULATION | POPULARITY | MEANING",1,1.61290322580645,1.61290322580645,76.6883375,23.3116625
"9","100-9","pos",3,8,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",62,100,100,76.6883375,23.3116625
"9","100-9","pos",3,10,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",62,100,100,76.6883375,23.3116625
"9","100-9","pos",4,0,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",1,1.61290322580645,100,84.9763625,15.0236375
"9","100-9","pos",4,0,2,9,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS | STIMULATION | POPULARITY | MEANING",1,1.61290322580645,98.3870967741936,84.9763625,15.0236375
"9","100-9","pos",4,0,3,4,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY",1,1.61290322580645,96.7741935483871,84.9763625,15.0236375
"9","100-9","pos",4,0,4,6,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS",1,1.61290322580645,95.1612903225806,84.9763625,15.0236375
"9","100-9","pos",4,2,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",27,43.5483870967742,100,84.9763625,15.0236375
"9","100-9","pos",4,2,2,9,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS | STIMULATION | POPULARITY | MEANING",13,20.9677419354839,56.4516129032258,84.9763625,15.0236375
"9","100-9","pos",4,2,3,2,"COMPETENCE | AUTONOMY",11,17.741935483871,35.4838709677419,84.9763625,15.0236375
"9","100-9","pos",4,2,4,6,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | RELATEDNESS | POPULARITY",5,8.06451612903226,17.741935483871,84.9763625,15.0236375
"9","100-9","pos",4,4,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",55,88.7096774193548,100,84.9763625,15.0236375
"9","100-9","pos",4,4,2,8,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | RELATEDNESS | STIMULATION | POPULARITY | MEANING",5,8.06451612903226,11.2903225806452,84.9763625,15.0236375
"9","100-9","pos",4,4,3,0,"",2,3.2258064516129,3.22580645161291,84.9763625,15.0236375
"9","100-9","pos",4,6,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",61,98.3870967741936,100,84.9763625,15.0236375
"9","100-9","pos",4,6,2,5,"FINANCIAL | RELATEDNESS | STIMULATION | POPULARITY | MEANING",1,1.61290322580645,1.61290322580645,84.9763625,15.0236375
"9","100-9","pos",4,8,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",62,100,100,84.9763625,15.0236375
"9","100-9","pos",4,10,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",62,100,100,84.9763625,15.0236375
"9","100-9","pos",5,0,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",1,1.61290322580645,100,87.6362125,12.3637875
"9","100-9","pos",5,0,2,9,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS | STIMULATION | POPULARITY | MEANING",1,1.61290322580645,98.3870967741936,87.6362125,12.3637875
"9","100-9","pos",5,0,3,4,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY",1,1.61290322580645,96.7741935483871,87.6362125,12.3637875
"9","100-9","pos",5,0,4,6,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS",1,1.61290322580645,95.1612903225806,87.6362125,12.3637875
"9","100-9","pos",5,0,5,8,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS | STIMULATION | POPULARITY",1,1.61290322580645,93.5483870967742,87.6362125,12.3637875
"9","100-9","pos",5,2,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",27,43.5483870967742,100,87.6362125,12.3637875
"9","100-9","pos",5,2,2,9,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS | STIMULATION | POPULARITY | MEANING",13,20.9677419354839,56.4516129032258,87.6362125,12.3637875
"9","100-9","pos",5,2,3,2,"COMPETENCE | AUTONOMY",11,17.741935483871,35.4838709677419,87.6362125,12.3637875
"9","100-9","pos",5,2,4,6,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | RELATEDNESS | POPULARITY",5,8.06451612903226,17.741935483871,87.6362125,12.3637875
"9","100-9","pos",5,2,5,6,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | STIMULATION | MEANING",1,1.61290322580645,9.67741935483872,87.6362125,12.3637875
"9","100-9","pos",5,4,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",55,88.7096774193548,100,87.6362125,12.3637875
"9","100-9","pos",5,4,2,8,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | RELATEDNESS | STIMULATION | POPULARITY | MEANING",5,8.06451612903226,11.2903225806452,87.6362125,12.3637875
"9","100-9","pos",5,4,3,0,"",2,3.2258064516129,3.22580645161291,87.6362125,12.3637875
"9","100-9","pos",5,6,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",61,98.3870967741936,100,87.6362125,12.3637875
"9","100-9","pos",5,6,2,5,"FINANCIAL | RELATEDNESS | STIMULATION | POPULARITY | MEANING",1,1.61290322580645,1.61290322580645,87.6362125,12.3637875
"9","100-9","pos",5,8,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",62,100,100,87.6362125,12.3637875
"9","100-9","pos",5,10,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",62,100,100,87.6362125,12.3637875
"9","100-9","pos",6,0,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",1,1.61290322580645,100,90.1190625,9.8809375
"9","100-9","pos",6,0,2,9,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS | STIMULATION | POPULARITY | MEANING",1,1.61290322580645,98.3870967741936,90.1190625,9.8809375
"9","100-9","pos",6,0,3,4,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY",1,1.61290322580645,96.7741935483871,90.1190625,9.8809375
"9","100-9","pos",6,0,4,6,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS",1,1.61290322580645,95.1612903225806,90.1190625,9.8809375
"9","100-9","pos",6,0,5,8,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS | STIMULATION | POPULARITY",1,1.61290322580645,93.5483870967742,90.1190625,9.8809375
"9","100-9","pos",6,0,6,4,"FINANCIAL | COMPETENCE | AUTONOMY | PHYSICALNESS",1,1.61290322580645,91.9354838709677,90.1190625,9.8809375
"9","100-9","pos",6,2,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",27,43.5483870967742,100,90.1190625,9.8809375
"9","100-9","pos",6,2,2,9,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS | STIMULATION | POPULARITY | MEANING",13,20.9677419354839,56.4516129032258,90.1190625,9.8809375
"9","100-9","pos",6,2,3,2,"COMPETENCE | AUTONOMY",11,17.741935483871,35.4838709677419,90.1190625,9.8809375
"9","100-9","pos",6,2,4,6,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | RELATEDNESS | POPULARITY",5,8.06451612903226,17.741935483871,90.1190625,9.8809375
"9","100-9","pos",6,2,5,6,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | STIMULATION | MEANING",1,1.61290322580645,9.67741935483872,90.1190625,9.8809375
"9","100-9","pos",6,2,6,6,"FINANCIAL | COMPETENCE | AUTONOMY | PHYSICALNESS | STIMULATION | POPULARITY",1,1.61290322580645,8.06451612903227,90.1190625,9.8809375
"9","100-9","pos",6,4,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",55,88.7096774193548,100,90.1190625,9.8809375
"9","100-9","pos",6,4,2,8,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | RELATEDNESS | STIMULATION | POPULARITY | MEANING",5,8.06451612903226,11.2903225806452,90.1190625,9.8809375
"9","100-9","pos",6,4,3,0,"",2,3.2258064516129,3.22580645161291,90.1190625,9.8809375
"9","100-9","pos",6,6,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",61,98.3870967741936,100,90.1190625,9.8809375
"9","100-9","pos",6,6,2,5,"FINANCIAL | RELATEDNESS | STIMULATION | POPULARITY | MEANING",1,1.61290322580645,1.61290322580645,90.1190625,9.8809375
"9","100-9","pos",6,8,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",62,100,100,90.1190625,9.8809375
"9","100-9","pos",6,10,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",62,100,100,90.1190625,9.8809375
"9","100-9","pos",7,0,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",1,1.61290322580645,100,92.4286125,7.5713875
"9","100-9","pos",7,0,2,9,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS | STIMULATION | POPULARITY | MEANING",1,1.61290322580645,98.3870967741936,92.4286125,7.5713875
"9","100-9","pos",7,0,3,4,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY",1,1.61290322580645,96.7741935483871,92.4286125,7.5713875
"9","100-9","pos",7,0,4,6,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS",1,1.61290322580645,95.1612903225806,92.4286125,7.5713875
"9","100-9","pos",7,0,5,8,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS | STIMULATION | POPULARITY",1,1.61290322580645,93.5483870967742,92.4286125,7.5713875
"9","100-9","pos",7,0,6,4,"FINANCIAL | COMPETENCE | AUTONOMY | PHYSICALNESS",1,1.61290322580645,91.9354838709677,92.4286125,7.5713875
"9","100-9","pos",7,0,7,3,"FINANCIAL | COMPETENCE | AUTONOMY",1,1.61290322580645,90.3225806451613,92.4286125,7.5713875
"9","100-9","pos",7,2,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",27,43.5483870967742,100,92.4286125,7.5713875
"9","100-9","pos",7,2,2,9,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS | STIMULATION | POPULARITY | MEANING",13,20.9677419354839,56.4516129032258,92.4286125,7.5713875
"9","100-9","pos",7,2,3,2,"COMPETENCE | AUTONOMY",11,17.741935483871,35.4838709677419,92.4286125,7.5713875
"9","100-9","pos",7,2,4,6,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | RELATEDNESS | POPULARITY",5,8.06451612903226,17.741935483871,92.4286125,7.5713875
"9","100-9","pos",7,2,5,6,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | STIMULATION | MEANING",1,1.61290322580645,9.67741935483872,92.4286125,7.5713875
"9","100-9","pos",7,2,6,6,"FINANCIAL | COMPETENCE | AUTONOMY | PHYSICALNESS | STIMULATION | POPULARITY",1,1.61290322580645,8.06451612903227,92.4286125,7.5713875
"9","100-9","pos",7,2,7,1,"RELATEDNESS",2,3.2258064516129,6.45161290322582,92.4286125,7.5713875
"9","100-9","pos",7,4,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",55,88.7096774193548,100,92.4286125,7.5713875
"9","100-9","pos",7,4,2,8,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | RELATEDNESS | STIMULATION | POPULARITY | MEANING",5,8.06451612903226,11.2903225806452,92.4286125,7.5713875
"9","100-9","pos",7,4,3,0,"",2,3.2258064516129,3.22580645161291,92.4286125,7.5713875
"9","100-9","pos",7,6,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",61,98.3870967741936,100,92.4286125,7.5713875
"9","100-9","pos",7,6,2,5,"FINANCIAL | RELATEDNESS | STIMULATION | POPULARITY | MEANING",1,1.61290322580645,1.61290322580645,92.4286125,7.5713875
"9","100-9","pos",7,8,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",62,100,100,92.4286125,7.5713875
"9","100-9","pos",7,10,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",62,100,100,92.4286125,7.5713875
"9","100-9","pos",8,0,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",1,1.61290322580645,100,94.3281125,5.6718875
"9","100-9","pos",8,0,2,9,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS | STIMULATION | POPULARITY | MEANING",1,1.61290322580645,98.3870967741936,94.3281125,5.6718875
"9","100-9","pos",8,0,3,4,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY",1,1.61290322580645,96.7741935483871,94.3281125,5.6718875
"9","100-9","pos",8,0,4,6,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS",1,1.61290322580645,95.1612903225806,94.3281125,5.6718875
"9","100-9","pos",8,0,5,8,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS | STIMULATION | POPULARITY",1,1.61290322580645,93.5483870967742,94.3281125,5.6718875
"9","100-9","pos",8,0,6,4,"FINANCIAL | COMPETENCE | AUTONOMY | PHYSICALNESS",1,1.61290322580645,91.9354838709677,94.3281125,5.6718875
"9","100-9","pos",8,0,7,3,"FINANCIAL | COMPETENCE | AUTONOMY",1,1.61290322580645,90.3225806451613,94.3281125,5.6718875
"9","100-9","pos",8,0,8,7,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS | STIMULATION",1,1.61290322580645,88.7096774193548,94.3281125,5.6718875
"9","100-9","pos",8,2,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",27,43.5483870967742,100,94.3281125,5.6718875
"9","100-9","pos",8,2,2,9,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS | RELATEDNESS | STIMULATION | POPULARITY | MEANING",13,20.9677419354839,56.4516129032258,94.3281125,5.6718875
"9","100-9","pos",8,2,3,2,"COMPETENCE | AUTONOMY",11,17.741935483871,35.4838709677419,94.3281125,5.6718875
"9","100-9","pos",8,2,4,6,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | RELATEDNESS | POPULARITY",5,8.06451612903226,17.741935483871,94.3281125,5.6718875
"9","100-9","pos",8,2,5,6,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | STIMULATION | MEANING",1,1.61290322580645,9.67741935483872,94.3281125,5.6718875
"9","100-9","pos",8,2,6,6,"FINANCIAL | COMPETENCE | AUTONOMY | PHYSICALNESS | STIMULATION | POPULARITY",1,1.61290322580645,8.06451612903227,94.3281125,5.6718875
"9","100-9","pos",8,2,7,1,"RELATEDNESS",2,3.2258064516129,6.45161290322582,94.3281125,5.6718875
"9","100-9","pos",8,2,8,5,"FINANCIAL | RELATEDNESS | STIMULATION | POPULARITY | MEANING",1,1.61290322580645,3.22580645161293,94.3281125,5.6718875
"9","100-9","pos",8,4,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",55,88.7096774193548,100,94.3281125,5.6718875
"9","100-9","pos",8,4,2,8,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | RELATEDNESS | STIMULATION | POPULARITY | MEANING",5,8.06451612903226,11.2903225806452,94.3281125,5.6718875
"9","100-9","pos",8,4,3,0,"",2,3.2258064516129,3.22580645161291,94.3281125,5.6718875
"9","100-9","pos",8,6,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",61,98.3870967741936,100,94.3281125,5.6718875
"9","100-9","pos",8,6,2,5,"FINANCIAL | RELATEDNESS | STIMULATION | POPULARITY | MEANING",1,1.61290322580645,1.61290322580645,94.3281125,5.6718875
"9","100-9","pos",8,8,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",62,100,100,94.3281125,5.6718875
"9","100-9","pos",8,10,1,5,"FINANCIAL | SECURITY | COMPETENCE | AUTONOMY | PHYSICALNESS",62,100,100,94.3281125,5.6718875
